entry_month,PERMNO,weight
2022-07-01,21178,0.016799793399185966
2022-07-01,21776,3.800425076093232e-18
2022-07-01,22752,0.12202107459153688
2022-07-01,23819,0.0
2022-07-01,24328,1.3228537053744036e-18
2022-07-01,24766,0.020050297548233842
2022-07-01,25582,2.480747744271032e-18
2022-07-01,34833,0.0
2022-07-01,38156,0.018141124401698547
2022-07-01,39490,0.0
2022-07-01,50876,0.0
2022-07-01,59248,0.0
2022-07-01,64186,1.983962920706385e-18
2022-07-01,64390,0.04466856984401204
2022-07-01,64899,0.06983236907537656
2022-07-01,66093,0.03673101542558684
2022-07-01,75034,0.0
2022-07-01,75825,4.706326813181706e-19
2022-07-01,76082,0.01735054733951162
2022-07-01,76744,0.0
2022-07-01,81061,2.819666802291159e-18
2022-07-01,85269,2.2816950016662715e-19
2022-07-01,86136,0.0
2022-07-01,87137,0.0
2022-07-01,87356,0.044387962520371874
2022-07-01,90386,0.0
2022-07-01,90829,0.0
2022-07-01,91547,2.625802136488331e-18
2022-07-01,91937,0.08530187368095367
2022-08-01,11403,0.0
2022-08-01,11404,0.23716069993150093
2022-08-01,11850,1.6305384234645282e-19
2022-08-01,12476,1.0672615135404184e-19
2022-08-01,12623,0.011596077914071835
2022-08-01,12872,1.0579441511206211e-18
2022-08-01,14541,1.1921988732604277e-18
2022-08-01,16431,0.018943222844476533
2022-08-01,16736,1.3040072222979954e-18
2022-08-01,21371,0.0
2022-08-01,24328,0.0
2022-08-01,24643,0.0
2022-08-01,24766,0.040807236111040666
2022-08-01,32942,4.20128341838133e-18
2022-08-01,34817,1.9198001749518717e-18
2022-08-01,34833,7.919758056827708e-20
2022-08-01,36003,0.05138874189220662
2022-08-01,38156,0.04525354138381488
2022-08-01,44644,0.0
2022-08-01,48653,1.0045810754436002e-18
2022-08-01,50876,0.07157644093722239
2022-08-01,59248,0.017781394964834985
2022-08-01,64186,0.0
2022-08-01,64899,0.08583462494931939
2022-08-01,76082,0.022546181111092724
2022-08-01,77357,0.0
2022-08-01,81061,1.3361944742936588e-18
2022-08-01,81481,0.0
2022-08-01,84262,0.0
2022-08-01,85059,2.0510902817762883e-18
2022-08-01,85269,0.0
2022-08-01,85792,0.0
2022-08-01,86136,5.2439809764513734e-18
2022-08-01,87137,6.644973471209986e-19
2022-08-01,87356,0.036461458236698364
2022-08-01,88664,0.10892394397531445
2022-08-01,89269,0.0
2022-08-01,90386,6.225692162319107e-20
2022-08-01,90829,0.0
2022-08-01,91547,9.582907248761527e-18
2022-08-01,91611,0.020591212088000178
2022-08-01,91937,0.07798072159262597
2022-08-01,93096,0.15315450206778003
2022-09-01,11404,0.11525605423195301
2022-09-01,11850,0.02163362255764849
2022-09-01,11955,0.0
2022-09-01,12872,0.0
2022-09-01,13210,0.0
2022-09-01,13928,0.0
2022-09-01,16431,0.01914586113773892
2022-09-01,17144,0.1925827416585031
2022-09-01,18411,2.480747744271032e-18
2022-09-01,21371,0.0
2022-09-01,21792,2.6067438951751093e-19
2022-09-01,23536,0.03245095614856647
2022-09-01,24328,8.532798152403008e-19
2022-09-01,32942,0.0
2022-09-01,34833,5.136196033913264e-19
2022-09-01,38093,0.0
2022-09-01,44644,0.0
2022-09-01,46674,0.0
2022-09-01,50876,0.03890543810936022
2022-09-01,52695,0.0
2022-09-01,64186,0.0
2022-09-01,64390,0.04607648934795824
2022-09-01,64899,0.07768533485874025
2022-09-01,76082,0.013652043840083911
2022-09-01,76712,8.415907605681915e-18
2022-09-01,76744,0.021801772847831795
2022-09-01,80191,2.6658244432460967e-18
2022-09-01,81061,0.0
2022-09-01,82486,0.013941885592694112
2022-09-01,84262,5.624298769768554e-19
2022-09-01,85059,2.609390873135279e-18
2022-09-01,85269,0.0
2022-09-01,85459,0.12946956526572312
2022-09-01,85792,9.740878893424454e-20
